"client_id";"contact_date";"contact_outcome"
43940;2010-02-05;other
43940;2010-02-11;other
43940;2010-02-17;other
43940;2010-02-26;success
43940;2010-03-02;other
43940;2010-03-05;other
43940;2010-03-06;success
43940;2010-03-15;other
43941;2009-05-29;failure
43941;2009-06-01;failure
43941;2009-06-05;success
43941;2009-06-10;success
43941;2009-06-12;other
43941;2009-06-17;success
43941;2009-06-25;success
43941;2009-06-28;failure
43941;2009-07-06;success
43941;2009-07-10;success
43941;2009-07-10;other
43941;2009-07-14;failure
43941;2009-07-21;failure
43941;2009-07-25;failure
43941;2009-08-06;success
43941;2009-08-08;other
43941;2009-08-11;success
43941;2009-08-15;failure
43941;2009-08-25;other
43946;2009-11-19;other
43946;2010-01-29;other
43948;2009-08-14;failure
43948;2009-09-18;other
43948;2009-09-29;success
43948;2009-11-02;failure
43950;2010-03-22;other
43950;2010-03-23;failure
43950;2010-03-29;other
43950;2010-04-03;other
43950;2010-04-06;other
43950;2010-04-17;failure
43950;2010-04-26;failure
43952;2009-11-06;success
43952;2009-11-12;success
43952;2009-11-25;success
43952;2010-02-03;success
43953;2009-12-15;success
43954;2010-03-07;other
43954;2010-03-28;success
43954;2010-04-08;other
43955;2010-03-18;success
43956;2010-03-06;success
43956;2010-03-21;other
43956;2010-04-11;success
43956;2010-04-17;other
43956;2010-04-18;failure
43956;2010-04-27;success
43956;2010-04-30;other
43960;2010-02-18;other
43961;2008-09-17;failure
43961;2008-11-21;failure
43962;2010-02-07;success
43962;2010-03-10;other
43962;2010-03-30;success
43963;2009-10-01;other
43963;2009-12-21;success
43964;2009-12-17;failure
43964;2010-01-25;success
43964;2010-01-29;failure
43965;2008-06-02;success
43965;2008-08-02;success
43965;2008-08-10;success
43965;2008-08-18;failure
43966;2009-08-20;other
43966;2009-11-10;success
43967;2010-02-16;other
43967;2010-03-08;success
43969;2009-10-17;success
43969;2009-11-14;failure
43969;2009-12-01;other
43969;2009-12-15;failure
43969;2009-12-22;success
43970;2009-08-07;other
43972;2009-06-13;failure
43972;2009-06-20;success
43972;2009-06-20;failure
43972;2009-06-28;failure
43972;2009-07-16;success
43972;2009-08-04;failure
43972;2009-08-04;success
43972;2009-08-12;success
43972;2009-08-31;other
43972;2009-09-04;failure
43973;2009-06-04;failure
43974;2010-01-20;other
43974;2010-03-25;success
43978;2009-06-03;failure
43979;2009-04-25;success
43979;2009-05-04;unknown
43980;2009-12-22;other
43980;2009-12-22;other
43980;2009-12-22;other
43980;2009-12-26;failure
43980;2009-12-28;other
43980;2009-12-30;success
43980;2010-01-11;success
43980;2010-01-12;failure
43980;2010-01-13;other
43980;2010-01-15;other
43980;2010-01-16;other
43980;2010-01-20;other
43980;2010-01-25;other
43980;2010-01-27;failure
43980;2010-01-31;failure
43980;2010-02-01;success
43980;2010-02-04;other
43980;2010-02-12;other
43980;2010-02-22;other
43980;2010-02-23;other
43980;2010-02-26;success
43980;2010-03-05;success
43980;2010-03-13;other
43980;2010-03-17;failure
43980;2010-03-18;other
43980;2010-03-19;failure
43980;2010-03-20;failure
43980;2010-03-21;failure
43980;2010-03-21;success
43980;2010-03-22;failure
43981;2009-12-05;failure
43981;2009-12-21;success
43983;2009-09-23;success
43983;2009-11-17;other
43984;2008-07-06;success
43984;2008-08-06;other
43989;2009-11-14;failure
43989;2009-11-16;failure
43989;2009-12-02;success
43989;2009-12-02;other
43989;2010-01-10;other
43989;2010-01-13;success
43989;2010-01-16;failure
43989;2010-01-26;failure
43990;2009-05-13;failure
43990;2009-05-17;failure
43990;2009-06-01;failure
43991;2009-10-30;failure
43991;2009-12-28;success
43992;2009-06-02;failure
43993;2010-01-30;other
43993;2010-01-31;success
43993;2010-02-04;other
43994;2009-11-21;success
43994;2009-12-11;other
43994;2009-12-20;failure
43994;2009-12-27;failure
43994;2010-02-03;success
43999;2009-06-22;other
43999;2009-06-26;other
43999;2009-08-11;other
44003;2010-01-25;failure
44003;2010-02-07;success
44003;2010-02-16;success
44003;2010-02-17;other
44003;2010-03-09;success
44003;2010-03-26;failure
44005;2010-01-13;success
44005;2010-02-10;other
44005;2010-02-13;other
44005;2010-02-16;other
44005;2010-02-23;failure
44005;2010-03-10;success
44005;2010-03-12;success
44005;2010-03-14;failure
44005;2010-03-26;success
44006;2009-11-08;success
44006;2009-11-10;failure
44006;2009-12-05;other
44006;2010-02-04;other
44007;2009-10-18;success
44007;2009-10-20;success
44007;2009-11-20;failure
44007;2009-12-05;failure
44007;2009-12-21;success
44007;2009-12-24;other
44008;2009-05-26;success
44008;2009-06-01;other
44009;2009-12-29;other
44009;2010-03-03;other
44009;2010-03-26;other
44010;2010-03-26;success
44012;2010-04-01;failure
44012;2010-04-26;success
44013;2009-12-28;failure
44017;2009-12-28;success
44019;2009-10-10;success
44019;2009-10-19;other
44019;2009-10-23;other
44019;2009-11-01;failure
44019;2009-11-22;failure
44019;2009-12-04;failure
44019;2009-12-04;failure
44019;2009-12-07;success
44019;2009-12-20;success
44019;2009-12-24;other
44021;2008-08-25;other
44021;2008-11-20;failure
44023;2010-01-16;success
44023;2010-02-23;other
44023;2010-02-24;failure
44023;2010-03-26;failure
44024;2009-07-18;failure
44024;2009-08-18;failure
44024;2009-09-02;other
44024;2009-09-15;success
44025;2010-01-22;success
44025;2010-02-13;success
44025;2010-02-27;failure
44025;2010-03-06;success
44025;2010-03-19;success
44025;2010-03-19;success
44025;2010-03-30;failure
44026;2009-12-04;failure
44026;2009-12-12;success
44026;2010-01-02;success
44026;2010-02-10;failure
44027;2009-12-31;success
44027;2010-03-12;other
44027;2010-03-30;success
44028;2009-09-16;success
44028;2009-10-14;failure
44028;2009-11-03;success
44028;2009-11-08;failure
44028;2009-12-03;other
44028;2009-12-07;success
44029;2009-12-26;failure
44029;2010-01-15;success
44030;2009-10-10;success
44030;2009-10-29;other
44030;2009-11-09;success
44030;2009-11-17;failure
44030;2009-11-26;other
44030;2009-12-29;success
44031;2010-03-10;failure
44031;2010-03-20;failure
44031;2010-04-06;success
44032;2009-07-02;other
44035;2009-12-15;other
44035;2010-01-27;other
44037;2009-02-18;failure
44037;2009-03-24;success
44037;2009-04-02;failure
44037;2009-04-08;other
44037;2009-04-11;failure
44037;2009-05-14;failure
44039;2008-05-26;failure
44039;2008-06-04;other
44040;2010-01-04;other
44040;2010-01-17;other
44040;2010-01-22;failure
44040;2010-01-24;failure
44040;2010-03-17;failure
44042;2009-03-20;failure
44042;2009-04-06;failure
44043;2009-11-30;other
44043;2009-12-17;other
44044;2009-03-09;success
44044;2009-03-19;success
44044;2009-03-30;success
44044;2009-04-04;success
44044;2009-04-09;other
44044;2009-04-17;success
44044;2009-05-02;other
44044;2009-05-24;success
44044;2009-05-30;success
44044;2009-06-02;failure
44044;2009-06-04;success
44047;2009-09-07;failure
44049;2009-10-13;failure
44049;2009-12-29;other
44050;2009-11-24;success
44050;2009-12-19;success
44050;2010-01-12;success
44051;2010-02-15;failure
44051;2010-03-09;success
44051;2010-03-18;failure
44051;2010-03-29;other
44052;2009-11-15;other
44052;2009-12-03;failure
44052;2009-12-06;success
44052;2009-12-06;failure
44052;2009-12-17;success
44052;2010-01-10;failure
44052;2010-01-21;success
44052;2010-01-23;success
44052;2010-02-01;failure
44053;2008-04-26;other
44053;2008-06-16;failure
44054;2008-12-13;failure
44054;2008-12-23;failure
44054;2009-02-02;failure
44056;2009-12-30;failure
44056;2010-03-21;failure
44056;2010-03-25;other
44056;2010-03-30;failure
44057;2009-07-14;success
44057;2009-09-09;success
44058;2009-12-28;other
44058;2010-03-04;success
44059;2009-12-02;failure
44059;2009-12-07;other
44059;2009-12-14;failure
44061;2009-12-22;other
44061;2009-12-24;failure
44061;2010-01-04;success
44061;2010-01-18;other
44061;2010-01-30;failure
44061;2010-02-09;failure
44061;2010-02-13;other
44061;2010-02-23;success
44062;2009-05-11;success
44063;2009-05-06;success
44065;2009-12-30;other
44065;2010-01-25;failure
44065;2010-01-29;other
44065;2010-03-15;success
44067;2009-11-29;failure
44067;2009-12-30;failure
44067;2010-01-03;other
44067;2010-01-09;other
44067;2010-01-28;success
44068;2010-04-08;success
44072;2010-01-12;success
44072;2010-01-25;success
44072;2010-03-04;failure
44072;2010-03-20;success
44072;2010-04-05;failure
44073;2010-04-05;success
44077;2008-11-11;other
44077;2008-11-26;other
44077;2008-11-28;failure
44077;2008-12-13;other
44077;2009-01-25;success
44077;2009-01-31;failure
44077;2009-02-05;failure
44080;2009-02-08;success
44080;2009-02-11;success
44080;2009-02-12;failure
44080;2009-02-18;success
44080;2009-03-07;failure
44080;2009-04-21;other
44080;2009-04-29;success
44080;2009-05-07;success
44083;2009-11-17;success
44083;2009-12-24;failure
44084;2010-02-14;success
44084;2010-04-05;success
44085;2010-02-04;failure
44085;2010-02-16;failure
44085;2010-03-07;failure
44085;2010-03-12;other
44085;2010-03-22;failure
44085;2010-04-05;success
44085;2010-04-12;failure
44088;2009-04-21;failure
44088;2009-06-15;success
44090;2008-02-21;success
44090;2008-02-23;success
44090;2008-02-24;failure
44090;2008-02-24;failure
44090;2008-02-24;failure
44090;2008-02-25;other
44090;2008-02-26;failure
44090;2008-02-26;failure
44090;2008-02-28;other
44090;2008-03-05;failure
44090;2008-03-07;other
44090;2008-03-08;failure
44090;2008-03-10;success
44090;2008-03-11;success
44090;2008-03-13;success
44090;2008-03-19;other
44090;2008-03-24;success
44090;2008-03-25;success
44090;2008-03-26;other
44090;2008-03-29;other
44090;2008-03-31;success
44090;2008-03-31;success
44090;2008-04-01;failure
44090;2008-04-08;other
44090;2008-04-08;failure
44090;2008-04-10;success
44090;2008-04-10;success
44090;2008-04-11;success
44090;2008-04-12;other
44090;2008-04-16;other
44090;2008-04-16;failure
44090;2008-04-18;failure
44090;2008-04-20;other
44090;2008-04-23;success
44090;2008-04-24;failure
44090;2008-04-25;success
44090;2008-04-25;success
44090;2008-04-26;other
44090;2008-04-27;success
44090;2008-04-28;success
44090;2008-04-28;success
44090;2008-04-29;failure
44090;2008-04-29;other
44090;2008-05-01;other
44090;2008-05-05;failure
44090;2008-05-07;other
44090;2008-05-09;failure
44090;2008-05-12;success
44090;2008-05-13;failure
44090;2008-05-15;failure
44090;2008-05-15;failure
44090;2008-05-16;success
44090;2008-05-18;failure
44090;2008-05-20;success
44090;2008-05-21;failure
44092;2009-08-09;success
44092;2009-10-20;failure
44093;2009-08-19;other
44093;2009-08-25;success
44093;2009-10-07;success
44093;2009-10-24;failure
44093;2009-10-26;success
44093;2009-10-29;success
44094;2009-02-02;other
44094;2009-04-03;failure
44095;2009-04-30;success
44097;2009-12-26;failure
44097;2010-01-01;other
44097;2010-01-02;other
44097;2010-01-11;other
44097;2010-02-19;failure
44097;2010-03-15;failure
44098;2009-04-14;failure
44098;2009-05-22;failure
44099;2009-11-08;other
44099;2010-01-08;success
44100;2009-02-02;failure
44101;2009-11-30;other
44101;2009-12-01;success
44101;2009-12-14;success
44101;2009-12-19;failure
44101;2010-01-27;failure
44102;2009-11-15;success
44102;2009-12-04;failure
44102;2009-12-19;failure
44102;2009-12-21;success
44102;2010-01-06;other
44102;2010-01-07;other
44102;2010-01-29;success
44102;2010-02-05;success
44102;2010-02-10;other
44103;2009-07-02;success
44104;2010-01-24;success
44104;2010-01-30;other
44104;2010-03-13;success
44104;2010-03-20;success
44104;2010-04-12;failure
44105;2010-01-14;other
44105;2010-04-12;failure
44110;2009-02-19;success
44110;2009-04-14;failure
44112;2009-05-18;success
44112;2009-06-05;other
44112;2009-06-22;failure
44114;2010-02-21;other
44114;2010-03-11;failure
44114;2010-04-12;failure
44115;2009-09-19;other
44115;2009-09-20;success
44115;2009-10-03;other
44115;2009-10-04;failure
44115;2009-10-12;failure
44115;2009-10-21;failure
44115;2009-11-12;success
44117;2009-05-05;other
44117;2009-06-13;other
44117;2009-06-25;failure
44117;2009-07-07;other
44118;2009-11-04;failure
44118;2009-12-10;other
44118;2009-12-27;success
44118;2010-01-29;failure
44119;2009-05-25;failure
44119;2009-06-08;other
44120;2009-09-11;other
44121;2008-06-03;success
44121;2008-06-13;failure
44121;2008-08-05;failure
44121;2008-08-17;success
44121;2008-08-20;other
44121;2008-08-25;failure
44123;2009-10-30;other
44128;2009-11-29;other
44128;2010-01-09;success
44128;2010-02-03;failure
44129;2010-04-26;success
44130;2009-11-10;success
44130;2009-11-18;success
44130;2009-12-06;other
44130;2009-12-19;success
44130;2010-01-02;success
44130;2010-01-05;other
44130;2010-02-04;other
44131;2009-10-23;success
44131;2010-01-08;failure
44132;2010-01-08;success
44134;2009-01-29;failure
44136;2009-07-15;success
44136;2009-09-11;other
44136;2009-10-08;other
44138;2009-10-28;failure
44138;2009-11-23;failure
44138;2009-12-22;failure
44138;2010-01-03;success
44138;2010-01-11;failure
44139;2009-12-28;failure
44139;2010-01-02;success
44139;2010-01-11;success
44141;2009-10-17;failure
44141;2009-10-22;success
44141;2009-10-26;other
44141;2009-10-29;failure
44141;2009-12-19;other
44141;2010-01-03;other
44141;2010-01-11;failure
44142;2009-10-16;other
44142;2009-12-19;failure
44142;2009-12-30;failure
44143;2009-02-28;other
44143;2009-05-26;failure
44144;2009-12-17;failure
44144;2009-12-26;other
44144;2010-01-28;failure
44144;2010-01-30;other
44144;2010-03-04;success
44144;2010-03-12;other
44145;2009-10-29;failure
44145;2009-11-28;other
44145;2009-12-24;success
44145;2010-01-12;success
44146;2009-10-25;success
44146;2009-11-14;success
44146;2010-01-13;success
44148;2009-09-21;success
44148;2009-09-29;success
44148;2009-10-03;failure
44148;2009-10-07;success
44148;2009-10-07;success
44148;2009-10-09;failure
44148;2009-10-10;success
44148;2009-10-10;other
44148;2009-10-17;failure
44148;2009-10-26;success
44148;2009-10-29;success
44148;2009-11-10;failure
44148;2009-11-18;failure
44148;2009-11-21;failure
44148;2009-11-22;other
44148;2009-11-23;success
44148;2009-11-30;other
44148;2009-12-03;failure
44148;2009-12-07;other
44148;2009-12-10;other
44148;2009-12-12;success
44148;2009-12-15;success
44149;2010-01-29;other
44149;2010-02-06;failure
44149;2010-02-23;success
44149;2010-02-26;success
44149;2010-03-01;failure
44149;2010-03-03;failure
44149;2010-03-23;failure
44149;2010-04-06;failure
44149;2010-04-11;failure
44149;2010-04-13;success
44150;2010-01-13;failure
44151;2009-10-31;success
44151;2009-11-09;other
44151;2009-11-29;failure
44151;2010-01-13;success
44152;2009-07-01;success
44153;2009-05-27;other
44155;2009-11-10;other
44155;2010-01-13;failure
44156;2010-02-02;failure
44156;2010-04-13;success
44157;2010-01-12;failure
44158;2009-11-28;failure
44158;2009-11-29;failure
44158;2010-01-13;success
44159;2009-11-17;other
44159;2010-01-13;success
44160;2009-08-02;other
44160;2009-08-12;success
44161;2009-04-30;failure
44163;2009-12-22;failure
44163;2010-01-12;success
44164;2010-01-02;failure
44164;2010-01-12;success
44165;2009-12-12;success
44165;2009-12-26;other
44165;2010-01-28;other
44168;2009-11-29;failure
44168;2009-12-18;failure
44168;2010-01-14;success
44169;2010-01-16;other
44169;2010-01-18;other
44169;2010-02-12;other
44169;2010-03-03;success
44169;2010-04-05;failure
44169;2010-04-12;other
44172;2009-10-13;success
44172;2009-11-05;failure
44172;2009-12-17;other
44174;2009-10-17;failure
44174;2009-10-26;success
44174;2010-01-15;success
44175;2009-12-16;other
44175;2010-01-12;failure
44180;2009-05-25;failure
44182;2009-12-18;other
44182;2010-01-11;other
44184;2009-12-02;other
44184;2010-01-15;failure
44185;2009-11-06;other
44185;2009-11-16;failure
44185;2009-11-25;failure
44185;2009-12-23;failure
44185;2009-12-30;other
44185;2010-01-15;failure
44186;2010-04-15;success
44187;2009-11-03;other
44187;2009-11-20;failure
44187;2010-01-04;success
44187;2010-01-15;success
44188;2010-01-14;success
44189;2009-08-07;other
44190;2009-11-10;failure
44190;2009-12-21;success
44190;2010-01-12;success
44191;2009-10-23;success
44191;2009-11-21;other
44191;2009-12-06;failure
44191;2009-12-23;other
44191;2010-01-15;failure
44192;2010-01-14;success
44194;2009-11-06;failure
44194;2009-11-26;failure
44194;2009-11-29;success
44194;2009-12-23;failure
44194;2010-01-14;success
44195;2009-05-05;success
44195;2009-05-26;failure
44196;2009-03-03;other
44196;2009-04-15;success
44197;2009-08-16;success
44197;2009-08-22;failure
44197;2009-10-26;failure
44197;2009-11-13;other
44198;2009-10-26;success
44198;2009-12-31;other
44198;2010-01-13;success
44201;2010-01-14;success
44202;2009-03-21;other
44202;2009-05-01;failure
44202;2009-06-04;success
44203;2009-11-05;other
44203;2010-01-15;success
44204;2009-11-28;failure
44204;2009-12-05;failure
44204;2010-01-01;success
44204;2010-01-12;success
44204;2010-01-18;failure
44205;2009-10-08;failure
44206;2009-11-12;failure
44206;2009-12-08;other
44206;2010-01-18;success
44208;2009-10-21;other
44208;2009-10-30;success
44208;2009-11-20;failure
44208;2009-12-03;failure
44208;2009-12-07;failure
44208;2009-12-15;other
44208;2009-12-28;other
44208;2010-01-05;other
44208;2010-01-12;failure
44208;2010-01-18;success
44210;2009-09-30;success
44210;2009-10-25;failure
44210;2009-11-30;failure
44215;2009-11-23;success
44215;2010-01-02;success
44215;2010-01-15;success
44216;2009-10-29;success
44216;2009-11-04;failure
44216;2009-11-08;other
44216;2010-01-12;success
44216;2010-01-14;success
44217;2010-04-16;failure
44219;2010-01-24;failure
44219;2010-01-24;success
44219;2010-01-26;failure
44219;2010-02-08;other
44219;2010-02-15;other
44219;2010-02-18;success
44219;2010-03-01;success
